dateTime,values
2023-09-08T22:15:00Z,2.738733292
2023-09-08T22:20:00Z,2.741849899
2023-09-08T22:25:00Z,2.760858536
2023-09-08T22:30:00Z,2.788049698
2023-09-08T22:35:00Z,2.788237333
2023-09-08T22:40:00Z,2.779426575
2023-09-08T22:45:00Z,2.773865938
2023-09-08T22:50:00Z,2.771569252
2023-09-08T22:55:00Z,2.775457859
2023-09-08T23:00:00Z,2.772787809
2023-09-08T23:05:00Z,2.771146774
2023-09-08T23:10:00Z,2.768321991
2023-09-08T23:15:00Z,2.766685963
2023-09-08T23:20:00Z,2.769712687
2023-09-08T23:25:00Z,2.765221834
2023-09-08T23:30:00Z,2.767255783
2023-09-08T23:35:00Z,2.759982586
2023-09-08T23:40:00Z,2.765833139
2023-09-08T23:45:00Z,2.760933399
2023-09-08T23:50:00Z,2.753334045
2023-09-08T23:55:00Z,2.76128006
2023-09-09T00:00:00Z,2.753437996
2023-09-09T00:05:00Z,2.758129835
2023-09-09T00:10:00Z,2.759741306
2023-09-09T00:15:00Z,2.75976944
2023-09-09T00:20:00Z,2.757436752
2023-09-09T00:25:00Z,2.759881496
2023-09-09T00:30:00Z,2.751664877
2023-09-09T00:35:00Z,2.758479834
2023-09-09T00:40:00Z,2.761260509
2023-09-09T00:45:00Z,2.765727997
2023-09-09T00:50:00Z,2.764600515
2023-09-09T00:55:00Z,2.762708902
2023-09-09T01:00:00Z,2.763363123
2023-09-09T01:05:00Z,2.762944221
2023-09-09T01:10:00Z,2.758307695
2023-09-09T01:15:00Z,2.759337187
2023-09-09T01:20:00Z,2.756735563
2023-09-09T01:25:00Z,2.753286123
2023-09-09T01:30:00Z,2.763051033
2023-09-09T01:35:00Z,2.763772249
2023-09-09T01:40:00Z,2.764441013
2023-09-09T01:45:00Z,2.76418519
2023-09-09T01:50:00Z,2.75985384
2023-09-09T01:55:00Z,2.760548115
2023-09-09T02:00:00Z,2.764218569
2023-09-09T02:05:00Z,2.763121367
2023-09-09T02:10:00Z,2.755081654
2023-09-09T02:15:00Z,2.754300833
2023-09-09T02:20:00Z,2.756331682
2023-09-09T02:25:00Z,2.755818605
2023-09-09T02:30:00Z,2.756644011
2023-09-09T02:35:00Z,2.752820969
2023-09-09T02:40:00Z,2.756743908
2023-09-09T02:45:00Z,2.756055832
2023-09-09T02:50:00Z,2.755310297
2023-09-09T02:55:00Z,2.757166147
2023-09-09T03:00:00Z,2.761608124
2023-09-09T03:05:00Z,2.765122414
2023-09-09T03:10:00Z,2.766685963
2023-09-09T03:15:00Z,2.768888474
2023-09-09T03:20:00Z,2.772714138
2023-09-09T03:25:00Z,2.773254395
2023-09-09T03:30:00Z,2.774169207
2023-09-09T03:35:00Z,2.773723364
2023-09-09T03:40:00Z,2.778225422
2023-09-09T03:45:00Z,2.773258924
2023-09-09T03:50:00Z,2.774834394
2023-09-09T03:55:00Z,2.772175312
2023-09-09T04:00:00Z,2.771579266
2023-09-09T04:05:00Z,2.771176815
2023-09-09T04:10:00Z,2.765882015
2023-09-09T04:15:00Z,2.768561363
2023-09-09T04:20:00Z,2.771047831
2023-09-09T04:25:00Z,2.768534422
2023-09-09T04:30:00Z,2.762620449
2023-09-09T04:35:00Z,2.762373924
2023-09-09T04:40:00Z,2.7670784
2023-09-09T04:45:00Z,2.766314983
2023-09-09T04:50:00Z,2.765444517
2023-09-09T04:55:00Z,2.769672632
2023-09-09T05:00:00Z,2.76489687
2023-09-09T05:05:00Z,2.766123295
2023-09-09T05:10:00Z,2.76797843
2023-09-09T05:15:00Z,2.766871452
2023-09-09T05:20:00Z,2.781067371
2023-09-09T05:25:00Z,2.779454708
2023-09-09T05:30:00Z,2.811053276
2023-09-09T05:35:00Z,2.817021132
2023-09-09T05:40:00Z,2.808882952
2023-09-09T05:45:00Z,2.804301739
2023-09-09T05:50:00Z,2.814107418
2023-09-09T05:55:00Z,2.82633853
2023-09-09T06:00:00Z,2.805782795
2023-09-09T06:05:00Z,2.82180047
2023-09-09T06:10:00Z,2.829550982
2023-09-09T06:15:00Z,2.821456194
2023-09-09T06:20:00Z,2.82769084
2023-09-09T06:25:00Z,2.826967478
2023-09-09T06:30:00Z,2.826967478
2023-09-09T06:35:00Z,2.826244116
2023-09-09T06:40:00Z,2.826450825
2023-09-09T06:45:00Z,2.826244116
2023-09-09T06:50:00Z,2.826967478
2023-09-09T06:55:00Z,2.840229511
2023-09-09T07:00:00Z,2.826967478
2023-09-09T07:05:00Z,2.827484131
2023-09-09T07:10:00Z,2.842640638
2023-09-09T07:15:00Z,2.825761795
2023-09-09T07:20:00Z,2.841435194
2023-09-09T07:25:00Z,2.843501806
2023-09-09T07:30:00Z,2.840401649
2023-09-09T07:35:00Z,2.827625036
2023-09-09T07:40:00Z,2.82769084
2023-09-09T07:45:00Z,2.82769084
2023-09-09T07:50:00Z,2.834201336
2023-09-09T07:55:00Z,2.836914063
2023-09-09T08:00:00Z,2.825159073
2023-09-09T08:05:00Z,2.853491545
2023-09-09T08:10:00Z,2.844413757
2023-09-09T08:15:00Z,2.836371422
2023-09-09T08:20:00Z,2.823350668
2023-09-09T08:25:00Z,2.836371422
2023-09-09T08:30:00Z,2.818700314
2023-09-09T08:35:00Z,2.82769084
2023-09-09T08:40:00Z,2.81973362
2023-09-09T08:45:00Z,2.828173161
2023-09-09T08:50:00Z,2.829137564
2023-09-09T08:55:00Z,2.830584526
2023-09-09T09:00:00Z,2.827484131
2023-09-09T09:05:00Z,2.828173161
2023-09-09T09:10:00Z,2.820698261
2023-09-09T09:15:00Z,2.826244116
2023-09-09T09:20:00Z,2.825761795
2023-09-09T09:25:00Z,2.826967478
2023-09-09T09:30:00Z,2.817201853
2023-09-09T09:35:00Z,2.805801868
2023-09-09T09:40:00Z,2.813533306
2023-09-09T09:45:00Z,2.798529387
2023-09-09T09:50:00Z,2.810166597
2023-09-09T09:55:00Z,2.795276642
2023-09-09T10:00:00Z,2.801649332
2023-09-09T10:05:00Z,2.814429045
2023-09-09T10:10:00Z,2.813464403
2023-09-09T10:15:00Z,2.792665243
2023-09-09T10:20:00Z,2.794086695
2023-09-09T10:25:00Z,2.791763067
2023-09-09T10:30:00Z,2.787602186
2023-09-09T10:35:00Z,2.790269136
2023-09-09T10:40:00Z,2.790316343
2023-09-09T10:45:00Z,2.779396057
2023-09-09T10:50:00Z,2.781368732
2023-09-09T10:55:00Z,2.782216072
2023-09-09T11:00:00Z,2.784405947
2023-09-09T11:05:00Z,2.785304546
2023-09-09T11:10:00Z,2.781873703
2023-09-09T11:15:00Z,2.779055357
2023-09-09T11:20:00Z,2.78152442
2023-09-09T11:25:00Z,2.778371334
2023-09-09T11:30:00Z,2.77828598
2023-09-09T11:35:00Z,2.778070688
2023-09-09T11:40:00Z,2.775964737
2023-09-09T11:45:00Z,2.774544716
2023-09-09T11:50:00Z,2.775641918
2023-09-09T11:55:00Z,2.780688524
2023-09-09T12:00:00Z,2.772408962
2023-09-09T12:05:00Z,2.7742033
2023-09-09T12:10:00Z,2.774942636
2023-09-09T12:15:00Z,2.771645308
2023-09-09T12:20:00Z,2.771016359
2023-09-09T12:25:00Z,2.769408226
2023-09-09T12:30:00Z,2.772295237
2023-09-09T12:35:00Z,2.775069237
2023-09-09T12:40:00Z,2.77079916
2023-09-09T12:45:00Z,2.765033245
2023-09-09T12:50:00Z,2.769778013
2023-09-09T12:55:00Z,2.770766497
2023-09-09T13:00:00Z,2.791082144
2023-09-09T13:05:00Z,2.775588989
2023-09-09T13:10:00Z,2.779418468
2023-09-09T13:15:00Z,2.776887417
2023-09-09T13:20:00Z,2.775831938
2023-09-09T13:25:00Z,2.769845486
2023-09-09T13:30:00Z,2.777038574
2023-09-09T13:35:00Z,2.771669149
2023-09-09T13:40:00Z,2.770497322
2023-09-09T13:45:00Z,2.773267269
2023-09-09T13:50:00Z,2.76766634
2023-09-09T13:55:00Z,2.772117138
2023-09-09T14:00:00Z,2.772576571
2023-09-09T14:05:00Z,2.769494534
2023-09-09T14:10:00Z,2.772236347
2023-09-09T14:15:00Z,2.776728392
2023-09-09T14:20:00Z,2.775348663
2023-09-09T14:25:00Z,2.773011923
2023-09-09T14:30:00Z,2.778139353
2023-09-09T14:35:00Z,2.766452551
2023-09-09T14:40:00Z,2.764143467
2023-09-09T14:45:00Z,2.765711069
2023-09-09T14:50:00Z,2.758060932
2023-09-09T14:55:00Z,2.761514664
2023-09-09T15:00:00Z,2.761555433
2023-09-09T15:05:00Z,2.759565592
2023-09-09T15:10:00Z,2.761863232
2023-09-09T15:15:00Z,2.770067453
2023-09-09T15:20:00Z,2.763139963
2023-09-09T15:25:00Z,2.758832932
2023-09-09T15:30:00Z,2.761702538
2023-09-09T15:35:00Z,2.758156061
2023-09-09T15:40:00Z,2.768265724
2023-09-09T15:45:00Z,2.760930061
2023-09-09T15:50:00Z,2.761346579
2023-09-09T15:55:00Z,2.768609524
2023-09-09T16:00:00Z,2.756460905
2023-09-09T16:05:00Z,2.753805399
2023-09-09T16:10:00Z,2.752333164
2023-09-09T16:15:00Z,2.743778944
2023-09-09T16:20:00Z,2.748635769
2023-09-09T16:25:00Z,2.737061739
2023-09-09T16:30:00Z,2.738790035
2023-09-09T16:35:00Z,2.74296689
2023-09-09T16:40:00Z,2.731084108
2023-09-09T16:45:00Z,2.735821724
2023-09-09T16:50:00Z,2.729251862
2023-09-09T16:55:00Z,2.729311228
2023-09-09T17:00:00Z,2.729311228
2023-09-09T17:05:00Z,2.732445955
2023-09-09T17:10:00Z,2.733211756
2023-09-09T17:15:00Z,2.734506369
2023-09-09T17:20:00Z,2.731225967
2023-09-09T17:25:00Z,2.733914614
2023-09-09T17:30:00Z,2.739146709
2023-09-09T17:35:00Z,2.739893913
2023-09-09T17:40:00Z,2.745528936
2023-09-09T17:45:00Z,2.739596844
2023-09-09T17:50:00Z,2.742248535
2023-09-09T17:55:00Z,2.749003172
2023-09-09T18:00:00Z,2.742028713
2023-09-09T18:05:00Z,2.741722107
2023-09-09T18:10:00Z,2.742282152
2023-09-09T18:15:00Z,2.743140459
2023-09-09T18:20:00Z,2.747625351
2023-09-09T18:25:00Z,2.75779438
2023-09-09T18:30:00Z,2.761131763
2023-09-09T18:35:00Z,2.761863232
2023-09-09T18:40:00Z,2.759964466
2023-09-09T18:45:00Z,2.753405333
2023-09-09T18:50:00Z,2.752916336
2023-09-09T18:55:00Z,2.749003172
2023-09-09T19:00:00Z,2.755125046
2023-09-09T19:05:00Z,2.757373333
2023-09-09T19:10:00Z,2.74988246
2023-09-09T19:15:00Z,2.737061739
2023-09-09T19:20:00Z,2.736411095
2023-09-09T19:25:00Z,2.738738775
2023-09-09T19:30:00Z,2.74044013
2023-09-09T19:35:00Z,2.731786013
2023-09-09T19:40:00Z,2.734260559
2023-09-09T19:45:00Z,2.729311228
2023-09-09T19:50:00Z,2.72939539
2023-09-09T19:55:00Z,2.729240417
2023-09-09T20:00:00Z,2.728554249
2023-09-09T20:05:00Z,2.729311228
2023-09-09T20:10:00Z,2.729311228
2023-09-09T20:15:00Z,2.734736681
2023-09-09T20:20:00Z,2.73912859
2023-09-09T20:25:00Z,2.731842995
2023-09-09T20:30:00Z,2.731550217
2023-09-09T20:35:00Z,2.736143112
2023-09-09T20:40:00Z,2.731378078
2023-09-09T20:45:00Z,2.726332664
2023-09-09T20:50:00Z,2.731153727
2023-09-09T20:55:00Z,2.729311228
2023-09-09T21:00:00Z,2.729774952
2023-09-09T21:05:00Z,2.742147684
2023-09-09T21:10:00Z,2.737911463
2023-09-09T21:15:00Z,2.733308792
2023-09-09T21:20:00Z,2.737922907
2023-09-09T21:25:00Z,2.738715172
2023-09-09T21:30:00Z,2.746402979
2023-09-09T21:35:00Z,2.741066217
2023-09-09T21:40:00Z,2.741393328
2023-09-09T21:45:00Z,2.74160862
2023-09-09T21:50:00Z,2.745386362
2023-09-09T21:55:00Z,2.737202644
2023-09-09T22:00:00Z,2.744357586
2023-09-09T22:05:00Z,2.743508816
2023-09-09T22:10:00Z,2.7501688
2023-09-09T22:15:00Z,2.74626112
2023-09-09T22:20:00Z,2.752562761
2023-09-09T22:25:00Z,2.761761427
2023-09-09T22:30:00Z,2.769494534
2023-09-09T22:35:00Z,2.770884275
2023-09-09T22:40:00Z,2.775713444
2023-09-09T22:45:00Z,2.763121367
2023-09-09T22:50:00Z,2.760398149
2023-09-09T22:55:00Z,2.764390707
2023-09-09T23:00:00Z,2.75997138
2023-09-09T23:05:00Z,2.755519867
2023-09-09T23:10:00Z,2.755594015
2023-09-09T23:15:00Z,2.750400543
2023-09-09T23:20:00Z,2.745980501
2023-09-09T23:25:00Z,2.746792793
2023-09-09T23:30:00Z,2.7543962
2023-09-09T23:35:00Z,2.757421494
2023-09-09T23:40:00Z,2.757003069
2023-09-09T23:45:00Z,2.743547916
2023-09-09T23:50:00Z,2.749204159
2023-09-09T23:55:00Z,2.751847267
2023-09-10T00:00:00Z,2.750312567
2023-09-10T00:05:00Z,2.758391142
2023-09-10T00:10:00Z,2.748316288
2023-09-10T00:15:00Z,2.751932144
2023-09-10T00:20:00Z,2.753289938
2023-09-10T00:25:00Z,2.752108574
2023-09-10T00:30:00Z,2.749234915
2023-09-10T00:35:00Z,2.759452105
2023-09-10T00:40:00Z,2.746409416
2023-09-10T00:45:00Z,2.748653889
2023-09-10T00:50:00Z,2.746642113
2023-09-10T00:55:00Z,2.747219324
2023-09-10T01:00:00Z,2.736615896
2023-09-10T01:05:00Z,2.750867844
2023-09-10T01:10:00Z,2.746380568
2023-09-10T01:15:00Z,2.74582839
2023-09-10T01:20:00Z,2.740604877
2023-09-10T01:25:00Z,2.746270418
2023-09-10T01:30:00Z,2.73278904
2023-09-10T01:35:00Z,2.749411821
2023-09-10T01:40:00Z,2.747903347
2023-09-10T01:45:00Z,2.744765282
2023-09-10T01:50:00Z,2.753810644
2023-09-10T01:55:00Z,2.744936228
2023-09-10T02:00:00Z,2.736435413
2023-09-10T02:05:00Z,2.743140459
2023-09-10T02:10:00Z,2.73976016
2023-09-10T02:15:00Z,2.737969875
2023-09-10T02:20:00Z,2.735580444
2023-09-10T02:25:00Z,2.743907928
2023-09-10T02:30:00Z,2.742206335
2023-09-10T02:35:00Z,2.745185375
2023-09-10T02:40:00Z,2.739076853
2023-09-10T02:45:00Z,2.736970663
2023-09-10T02:50:00Z,2.73579669
2023-09-10T02:55:00Z,2.742621422
2023-09-10T03:00:00Z,2.744140625
2023-09-10T03:05:00Z,2.74962163
2023-09-10T03:10:00Z,2.754046202
2023-09-10T03:15:00Z,2.74708128
2023-09-10T03:20:00Z,2.743262053
2023-09-10T03:25:00Z,2.753643036
2023-09-10T03:30:00Z,2.766183615
2023-09-10T03:35:00Z,2.767360926
2023-09-10T03:40:00Z,2.771867514
2023-09-10T03:45:00Z,2.763732672
2023-09-10T03:50:00Z,2.765342951
2023-09-10T03:55:00Z,2.774987459
2023-09-10T04:00:00Z,2.769472837
2023-09-10T04:05:00Z,2.767453194
2023-09-10T04:10:00Z,2.774868727
2023-09-10T04:15:00Z,2.772219181
2023-09-10T04:20:00Z,2.774650335
2023-09-10T04:25:00Z,2.776711702
2023-09-10T04:30:00Z,2.776988506
2023-09-10T04:35:00Z,2.77491951
2023-09-10T04:40:00Z,2.775336266
2023-09-10T04:45:00Z,2.771216154
2023-09-10T04:50:00Z,2.775801659
2023-09-10T04:55:00Z,2.774544716
2023-09-10T05:00:00Z,2.771291733
2023-09-10T05:05:00Z,2.771749496
2023-09-10T05:10:00Z,2.784081459
2023-09-10T05:15:00Z,2.796278715
2023-09-10T05:20:00Z,2.788990021
2023-09-10T05:25:00Z,2.784942627
2023-09-10T05:30:00Z,2.792467833
2023-09-10T05:35:00Z,2.803040266
2023-09-10T05:40:00Z,2.78758359
2023-09-10T05:45:00Z,2.80074501
2023-09-10T05:50:00Z,2.795288563
2023-09-10T05:55:00Z,2.810777664
2023-09-10T06:00:00Z,2.788387299
2023-09-10T06:05:00Z,2.807526588
2023-09-10T06:10:00Z,2.808710814
2023-09-10T06:15:00Z,2.79658556
2023-09-10T06:20:00Z,2.815600157
2023-09-10T06:25:00Z,2.802964449
2023-09-10T06:30:00Z,2.8125
2023-09-10T06:35:00Z,2.805989504
2023-09-10T06:40:00Z,2.814308405
2023-09-10T06:45:00Z,2.810949802
2023-09-10T06:50:00Z,2.811595678
2023-09-10T06:55:00Z,2.820290089
2023-09-10T07:00:00Z,2.814566851
2023-09-10T07:05:00Z,2.834201336
2023-09-10T07:10:00Z,2.825444698
2023-09-10T07:15:00Z,2.814308405
2023-09-10T07:20:00Z,2.808882952
2023-09-10T07:25:00Z,2.823867321
2023-09-10T07:30:00Z,2.82407403
2023-09-10T07:35:00Z,2.826244116
2023-09-10T07:40:00Z,2.824797392
2023-09-10T07:45:00Z,2.825761795
2023-09-10T07:50:00Z,2.825159073
2023-09-10T07:55:00Z,2.836009741
2023-09-10T08:00:00Z,2.836371422
2023-09-10T08:05:00Z,2.824797392
2023-09-10T08:10:00Z,2.823350668
2023-09-10T08:15:00Z,2.839884996
2023-09-10T08:20:00Z,2.825417519
2023-09-10T08:25:00Z,2.823350668
2023-09-10T08:30:00Z,2.841991663
2023-09-10T08:35:00Z,2.845504045
2023-09-10T08:40:00Z,2.834830284
2023-09-10T08:45:00Z,2.826967478
2023-09-10T08:50:00Z,2.842378616
2023-09-10T08:55:00Z,2.835407019
2023-09-10T09:00:00Z,2.85294342
2023-09-10T09:05:00Z,2.838722467
2023-09-10T09:10:00Z,2.847556114
2023-09-10T09:15:00Z,2.833477974
2023-09-10T09:20:00Z,2.854330063
2023-09-10T09:25:00Z,2.844449282
2023-09-10T09:30:00Z,2.842123985
2023-09-10T09:35:00Z,2.834201336
2023-09-10T09:40:00Z,2.853189945
2023-09-10T09:45:00Z,2.845989704
2023-09-10T09:50:00Z,2.852587223
2023-09-10T09:55:00Z,2.852458
2023-09-10T10:00:00Z,2.858841419
2023-09-10T10:05:00Z,2.867626429
2023-09-10T10:10:00Z,2.846354008
2023-09-10T10:15:00Z,2.865547657
2023-09-10T10:20:00Z,2.856180906
2023-09-10T10:25:00Z,2.859362364
2023-09-10T10:30:00Z,2.856580973
2023-09-10T10:35:00Z,2.840350151
2023-09-10T10:40:00Z,2.848442793
2023-09-10T10:45:00Z,2.854094267
2023-09-10T10:50:00Z,2.861269712
2023-09-10T10:55:00Z,2.85146904
2023-09-10T11:00:00Z,2.855477095
2023-09-10T11:05:00Z,2.865065575
2023-09-10T11:10:00Z,2.861069679
2023-09-10T11:15:00Z,2.857536077
2023-09-10T11:20:00Z,2.860834837
2023-09-10T11:25:00Z,2.848011255
2023-09-10T11:30:00Z,2.863692999
2023-09-10T11:35:00Z,2.850370884
2023-09-10T11:40:00Z,2.846559048
2023-09-10T11:45:00Z,2.852842331
2023-09-10T11:50:00Z,2.870120764
2023-09-10T11:55:00Z,2.860875845
2023-09-10T12:00:00Z,2.855346203
2023-09-10T12:05:00Z,2.863308668
2023-09-10T12:10:00Z,2.859617233
2023-09-10T12:15:00Z,2.858072758
2023-09-10T12:20:00Z,2.861423254
2023-09-10T12:25:00Z,2.860197783
2023-09-10T12:30:00Z,2.856900454
2023-09-10T12:35:00Z,2.859617233
2023-09-10T12:40:00Z,2.866619349
2023-09-10T12:45:00Z,2.86733675
2023-09-10T12:50:00Z,2.86861062
2023-09-10T12:55:00Z,2.867205381
2023-09-10T13:00:00Z,2.860243082
2023-09-10T13:05:00Z,2.865880251
2023-09-10T13:10:00Z,2.855098963
2023-09-10T13:15:00Z,2.850839138
2023-09-10T13:20:00Z,2.850338221
2023-09-10T13:25:00Z,2.862684488
2023-09-10T13:30:00Z,2.863884926
2023-09-10T13:35:00Z,2.866619349
2023-09-10T13:40:00Z,2.859664202
2023-09-10T13:45:00Z,2.859821081
2023-09-10T13:50:00Z,2.846064806
2023-09-10T13:55:00Z,2.86313653
2023-09-10T14:00:00Z,2.855601311
2023-09-10T14:05:00Z,2.851200819
2023-09-10T14:10:00Z,2.840878725
2023-09-10T14:15:00Z,2.846038342
2023-09-10T14:20:00Z,2.855902672
2023-09-10T14:25:00Z,2.834757805
2023-09-10T14:30:00Z,2.828775883
2023-09-10T14:35:00Z,2.832995653
2023-09-10T14:40:00Z,2.829137564
2023-09-10T14:45:00Z,2.828775883
2023-09-10T14:50:00Z,2.839988232
2023-09-10T14:55:00Z,2.834201336
2023-09-10T15:00:00Z,2.826565742
2023-09-10T15:05:00Z,2.854094267
2023-09-10T15:10:00Z,2.837366104
2023-09-10T15:15:00Z,2.823350668
2023-09-10T15:20:00Z,2.828173161
2023-09-10T15:25:00Z,2.823350668
2023-09-10T15:30:00Z,2.839626789
2023-09-10T15:35:00Z,2.826967478
2023-09-10T15:40:00Z,2.826967478
2023-09-10T15:45:00Z,2.837301493
2023-09-10T15:50:00Z,2.84722209
2023-09-10T15:55:00Z,2.825761795
2023-09-10T16:00:00Z,2.832995653
2023-09-10T16:05:00Z,2.82180047
2023-09-10T16:10:00Z,2.82536006
2023-09-10T16:15:00Z,2.827871799
2023-09-10T16:20:00Z,2.837094784
2023-09-10T16:25:00Z,2.824797392
2023-09-10T16:30:00Z,2.82769084
2023-09-10T16:35:00Z,2.837094784
2023-09-10T16:40:00Z,2.817322493
2023-09-10T16:45:00Z,2.826205969
2023-09-10T16:50:00Z,2.802855015
2023-09-10T16:55:00Z,2.826967478
2023-09-10T17:00:00Z,2.819177389
2023-09-10T17:05:00Z,2.80678916
2023-09-10T17:10:00Z,2.803156376
2023-09-10T17:15:00Z,2.807526588
2023-09-10T17:20:00Z,2.798457861
2023-09-10T17:25:00Z,2.802165985
2023-09-10T17:30:00Z,2.805868864
2023-09-10T17:35:00Z,2.785373211
2023-09-10T17:40:00Z,2.807195187
2023-09-10T17:45:00Z,2.809717655
2023-09-10T17:50:00Z,2.790316343
2023-09-10T17:55:00Z,2.781810999
2023-09-10T18:00:00Z,2.798883438
2023-09-10T18:05:00Z,2.778686047
2023-09-10T18:10:00Z,2.786458254
2023-09-10T18:15:00Z,2.783275366
2023-09-10T18:20:00Z,2.784494877
2023-09-10T18:25:00Z,2.781218529
2023-09-10T18:30:00Z,2.789800882
2023-09-10T18:35:00Z,2.78241396
2023-09-10T18:40:00Z,2.776978731
2023-09-10T18:45:00Z,2.775806665
2023-09-10T18:50:00Z,2.786840439
2023-09-10T18:55:00Z,2.778803349
2023-09-10T19:00:00Z,2.778867483
2023-09-10T19:05:00Z,2.77719903
2023-09-10T19:10:00Z,2.774766922
2023-09-10T19:15:00Z,2.810088634
2023-09-10T19:20:00Z,2.813404083
2023-09-10T19:25:00Z,2.805989504
2023-09-10T19:30:00Z,2.807677507
2023-09-10T19:35:00Z,2.82425499
2023-09-10T19:40:00Z,2.810088634
2023-09-10T19:45:00Z,2.799840927
2023-09-10T19:50:00Z,2.813776493
2023-09-10T19:55:00Z,2.798835993
2023-09-10T20:00:00Z,2.795730591
2023-09-10T20:05:00Z,2.78945899
2023-09-10T20:10:00Z,2.798321724
2023-09-10T20:15:00Z,2.797630548
2023-09-10T20:20:00Z,2.80454278
2023-09-10T20:25:00Z,2.824383974
2023-09-10T20:30:00Z,2.825761795
2023-09-10T20:35:00Z,2.825159073
2023-09-10T20:40:00Z,2.807677507
2023-09-10T20:45:00Z,2.81671977
2023-09-10T20:50:00Z,2.817322493
2023-09-10T20:55:00Z,2.809365273
2023-09-10T21:00:00Z,2.810088634
2023-09-10T21:05:00Z,2.798032284
2023-09-10T21:10:00Z,2.811983347
2023-09-10T21:15:00Z,2.810949802
2023-09-10T21:20:00Z,2.817473173
